Title,URL,Address,Description
"Professional, High-end Nanny for Hire",https://newyork.craigslist.org/fct/kid/d/professional-high-end-nanny/6306909083.html,any area,"
        
I'M AMERICAN, WELL-EDUCATED, VERY EXPERIENCED, TOP-CALIBER, STELLAR REFS, ALL AGES OF EXPERIENCE, OK WITH PETS 

THE BEST IN THE BIZ! 

I CAN START NOW FOR THAT PERFECT FIT. I'M LOOKING FOR LIVE-IN ONLY. 

IF YOU REALLY WANT A PROFESSIONAL TO JOIN YOUR TEAM, THEN I KNOW YOU WILL LOVE ME. 

I SO LOOK FORWARD TO SPEAKING WITH YOU!    "
Top-Level Career Nanny seeks new Top Job,https://newyork.craigslist.org/mnh/kid/d/top-level-career-nanny-seeks/6284517872.html,open,"
        
I'm an American, Professional Career Nanny that is looking for a new Top-notch Position. I'm currently a Short Hills NJ Career Nanny- my job will be ending soon. I am College Educated, Highly Referenced, a Driver/Swimmer, Warm, Loving, Professional, Attentive to Detail, CPR/First Aid Cert, Experienced- one of the best! 
I'M SEEKING: 
FT Live-in only (with ability to live-in on weekends)
High-end Salary ON the books (1000++ a week)
Paid Health Ins and Benefits 
Nanny Car for work/personal use (if a car is needed)
I'm open location-wise 
LONG Term would be great, but I'm open to Temp

P.S. I'm also open to a High-end Weekend Job! 

Thanks for your time and consideration!    "
"Professional Loving, Kind,and Caring Nanny Available Now!",https://newyork.craigslist.org/mnh/kid/d/professional-loving-kindand/6315733996.html,Manhattan,"
        
Hello I am a very Professional, Loving, Kind and Caring Nanny. I am a 30 year old woman. I have over 18 years of Experience with Excellent Checkable References. I am very Nurturing , and love Caring for, and Interacting with Babies and Children. I have Experience with Infants -Preteens. I have worked with Twins. And I have also worked with several Children with Autism. I am looking for a Nanny position in your Home Weekdays between the hours of 7.30 A.M. until 5.30 P.M. I can work full or Part Time. I can also work Weekends Anytime Day or Night. If you are interested in me you can either Email me or Call me at 
 
 or 
 
 and we can discuss it further. Thank you for your Time and consideration:) And I would look forward to Hearing from you! 
                                                                                                                            :)Marissa    "
"Live In Nanny Needed. M-F, $1000+/week. ASAP. Infant experience",https://newyork.craigslist.org/wch/kid/d/live-in-nanny-needed-f-1000/6315739959.html,Stamford,"
        
Top Agency has opening in Greenwich for a live in, driving nanny with stellar references.

COLLEGE degree. FLUENT English. LEGAL Status. 3+ years experience with INFANTS on full-time jobs

Please apply ONLY if you meet these requirements.

FAMILY ALSO 1 MONTH OLD, 2 YEAR OLD AND 7 YEAR OLD. MOM IS HOME. SMALL DOG

FREE JOB PLACEMENT IF YOU QUALIFY. Salary 52+ ASAP

RESUME ONLY. Quick reply. Mention job #55    "
***EXPERIENCED BI-LINGUAL CRP CERTIFIED NANNY AVAILABLE***,https://newyork.craigslist.org/mnh/kid/d/experienced-bi-lingual-crp/6315703127.html,NYC,"
        
Hello ~

I am writing this on behalf of my amazing mother Elena. She is looking for a full time position as a nanny. Experienced with children of all ages (newborns included). CPR certified. Bilingual (Spanish). US Citizen. Enjoys cooking, cleaning, and sewing. But most importantly, genuinely loves children!

Most recently she worked for a lovely couple in the West Village for five years, but due to a new school schedule her hours were cut short. She still maintains a very amicable relationship with all her previous employers. Resume with references are available upon request.

We look forward to hearing from you!

A loving daughter,
Lucy :))    "
Affordable Baby Nanny Available Now!,https://newyork.craigslist.org/que/kid/d/affordable-baby-nanny/6309791454.html,Queens,"
        
Affordable Baby Nanny Available Now! I am a 29 year old  baby Nanny available to work full or part time In your Home. I am a non smoker . And I am a very loving, Kind, and Energetic lady. With a huge Heart:)  And I have alot of  Experience with Infants- Preteens. I really enjoy caring for and interacting with Babies and Children. I have also worked with Infant Twins and Multiples.. And enjoyed every minute of it!:)  I am very Reasonable and affordable! With Todays economy things can be very rough.  And  I am willing to work with your budget! And we can come up with a price that is very fair to you and me! If you are interested in me you can email me or Call me at  or 
 
.. And we can discuss it further. I am available to interview and start as soon as possible! Thank you for your time and consideration. And I would be looking forward to hearing from you!    "
Kind and Experienced Nanny looking for Nanny or Babysitting Position,https://newyork.craigslist.org/que/kid/d/kind-and-experienced-nanny/6309789095.html,Queens,"
        
Kind and Experienced Nanny looking for A Nanny or Babysitting Position at your home.., Either full time or part time. Weekdays or Weekends. I am a very kind and loving lady.. I have many years of Experience. With newborns threw pre-teens. Ive also worked with children with Autism. I have Excellent Checkable  References! And Very Reasonable Rates. If interested you can email me or call me at 
 
. And we can discuss it in further Detail. Thank you! and I would look forward to hearing from you.    "
Child Care available(M-F),https://newyork.craigslist.org/brx/kid/d/child-care-availablem/6315740786.html,Bronx -West Farms Square,"
        
ALL VOUCHERS ACCEPTED 
<

I am a New York State Certified Child Care Provider! 

Our goal is to provide a safe, warm, nurturing, loving and happy place for children 


>We are here helping families, by providing quality care for children from 1 YEAR  OLD-7 YEARS OLD

     We serve  breakfast, lunch and snacks
     We offer full time and part time child care services
     We are open Monday to Friday from 8 AM to 6 PM
     Great play ground for children to play
     Smoke - Free environment

  Your Child will explore world of music, art and craft projects, reading, math and many more things, which will help to succeed in a future.


feel free to contact me @ 
 
 (Diana)


    "
"JOBS for after-school Nannies. M-F, 1-7; 2-7, 3-8.",https://newyork.craigslist.org/fct/kid/d/jobs-for-after-school-nannies/6315733571.html,"Greenwich, Norwalk, Weston,Darien, etc.","
        
Top Tri-State Agency has openings
for super reliable, after-school nannies.
Lovely families, top salaries. $20-$25/hr.
REQUIREMENTS:
Legal status
Fluent English
Clean driving
Min. 3 years full-time experience
Excellent references
Personal interview required. Background check will be done.
Mention job #58 #59 and #60
Thank you.
    "
"👬Reliable & Responsible Child Care,ALL PROGRAMS ACCEPTED👭",https://newyork.craigslist.org/brx/kid/d/reliable-responsible-child/6315741150.html,Bronx-WEST FARMS SQUARE,"
        
ALL CHILDREN NEED AN UP TO DATE MEDICAL FORM TO START




(YOUR CHILD WILL HAVE A SMILE ON THERE FACE)

VISIT MY WEBSITE:

My name is Diana.. I am a responsible,reliable,energetic and trust worthy child care provider.



I have 9years experience in child care,I have two girls of my own 13 and 10years old.



I have lots of patience for kids.



I am fully bilingual: ENGLISH AND SPANISH.



I am available to drop and pick up kids in the east tremont area,(SCHOOL P.S.6. WEST FARMS SCHOOL,


I provide my services only at my home located in the east tremont area.(10460).FEW BLOCKS AWAY FROM THE BRONX ZOO!
MEALS AND SNACKS INCLUDED!
 
  
MONDAY-FRIDAY(8AM-6PM)





I accept children from 1 YEARS OLD-10 YEARS OLD






FEEL FREE TO CONTACT ME  ON MY CELL PHONE ON 
 
    "
Linda's Kids Group day care  SPECIAL OFFER,https://newyork.craigslist.org/wch/kid/d/lindas-kids-group-day-care/6281074367.html,Yonkers ny,"
        
We are now accepting applications for FALL 2017 ....
SPACE IS LIMITED ....

We are having a special Offer going on for toddler 2years and older 
please call for more Info . . ..

We are a new , Innovative Group Day care located in Yonkers, NY
We are fully certified and licensed in compliance with the State of NY and OCFS 

YOU CAN ALSO CALL THE CHILD CARE COUNSEL OF WESTCHESTER TO FIND OUT MORE INFO ON OUR PROGRAM 

WE TAKE CHILD CARE SUBSIDY PROGRAMS .....

Services are
Available  from 7am till 7pm .
Serving from 3months to 12years old
Late nights and date night are available upon request . 

Linda's kids 
62 Burhans Ave 
Yonkers NY 10701

 
    "
Linda's Kids Group day care  SPECIAL OFFER,https://newyork.craigslist.org/wch/kid/d/lindas-kids-group-day-care/6281180364.html,Yonkers ny,"
        
We are now accepting applications for FALL 2017 ....
SPACE IS LIMITED ....

We are having a special Offer going on for toddler 2years and older 
please call for more Info . . ..

We are a new , Innovative Group Day care located in Yonkers, NY
We are fully certified and licensed in compliance with the State of NY and OCFS 

YOU CAN ALSO CALL THE CHILD CARE COUNSEL OF WESTCHESTER TO FIND OUT MORE INFO ON OUR PROGRAM 

WE TAKE CHILD CARE SUBSIDY PROGRAMS .....

Services are available from 7am till 7pm .
Serving from 3months to 12years old
Late nights and date night are available upon request . 

Linda's kids 
62 Burhans Ave 
Yonkers NY 10701

 
    "
Linda's Kids Group day care  SPECIAL OFFER,https://newyork.craigslist.org/wch/kid/d/lindas-kids-group-day-care/6283210105.html,Yonkers ny,"
        
We are now accepting applications for FALL 2017 ....
SPACE IS LIMITED ....

We are having a special Offer going on for toddler 2years and older 
please call for more Info . . ..

We are a new , Innovative Group Day care located in Yonkers, NY
We are fully certified and licensed in compliance with the State of NY and OCFS 

YOU CAN ALSO CALL THE CHILD CARE COUNSEL OF WESTCHESTER TO FIND OUT MORE INFO ON OUR PROGRAM 

WE TAKE CHILD CARE SUBSIDY PROGRAMS .....

Services are averrable from 7am till 7pm .
Serving from 3months to 12years old
Late nights and date night are available upon request . 

Linda's kids 
62 Burhans Ave 
Yonkers NY 10701

 
    "
Linda's Kids Group day care  SPECIAL OFFER,https://newyork.craigslist.org/wch/kid/d/lindas-kids-group-day-care/6280180482.html,Yonkers ny,"
        
We are now accepting applications for FALL 2017 ....
SPACE IS LIMITED ....

We are having a special Offer going on for toddler 2years and older 
please call for more Info . . ..

We are a new , Innovative Group Day care located in Yonkers, NY
We are fully certified and licensed in compliance with the State of NY and OCFS 

YOU CAN ALSO CALL THE CHILD CARE COUNSEL OF WESTCHESTER TO FIND OUT MORE INFO ON OUR PROGRAM 

WE TAKE CHILD CARE SUBSIDY PROGRAMS .....

Services are available from 7am till 7pm .
Serving from 3months to 12years old
Late nights and date night are available upon request . 

Linda's kids 
62 Burhans Ave 
Yonkers NY 10701

 
    "
